"id" "name" "gender"
4523 "Reidun Karlsen" 2
4524 "Reier Hans Sigmond" 1
4525 "Reinhard Stephan Schiebeler" 1
4526 "Reinold Ellingsen" 1
4527 "Renata Maria-Anna Jungo Brüngger" 2
4528 "Renate Mørch" 2
4529 "Reno Dimmen" 1
4530 "Reno Modahl Aadnøy" 1
4531 "Reynir Kjær Indahl" 1
4532 "Richard Charles Graves" 1
4533 "Richard David Dunlop" 1
4534 "Richard Fredrik Clemm Von Hohenberg" 1
4535 "Richard Julian Robert Faber" 1
4536 "Richard Michael Schaffer" 1
4537 "Richard Olav Aa" 1
4538 "Richard Philip Kosowsky" 1
4539 "Rigmor Erna Sand" 2
4540 "Rikard Arne Storvestre" 1
4541 "Rikke Kathrine Tobiasson Reinemo" 2
4542 "Rita Anette Bergesen" 2
4543 "Rita Brokstad" 2
4544 "Rita Glenne" 2
4545 "Rita Mælen" 2
4546 "Rita Mirriann Bakkejord" 2
4547 "Rita Villanger" 2
4548 "Riulf Karsten Rustad" 1
4549 "Roald Dolmen" 1
4550 "Roald Georg Bergsaker" 1
4551 "Roald Laurans Hoem" 1
4552 "Roald Moi" 1
4553 "Roar Aasvang" 1
4554 "Roar Arntzen" 1
4555 "Roar Bye" 1
4556 "Roar Engeland" 1
4557 "Roar Flaathen" 1
4558 "Roar Flom" 1
4559 "Roar Kyvik" 1
4560 "Roar Leidulf Øyahals" 1
4561 "Roar Marthiniussen" 1
4562 "Roar Martin Wedding" 1
4563 "Roar Nyhus" 1
4564 "Roar Rein Lyslo" 1
4565 "Roar Roksvåg" 1
4566 "Roar Sejersted" 1
4567 "Roar Sundt" 1
4568 "Roar Thoresen" 1
4569 "Roar Vardeberg" 1
4570 "Robert Andreas Boqvist" 1
4571 "Robert Arnfinn Tønne" 1
4572 "Robert Blair Thomas" 1
4573 "Robert Boer" 1
4574 "Robert Earl Daniel" 1
4575 "Robert Edward Bruce Allnutt" 1
4576 "Robert Fjelli" 1
4577 "Robert Fullarton Fulton" 1
4578 "Robert Høyland" 1
4579 "Robert Keith" 1
4580 "Robert Lillefloth" 1
4581 "Robert Lønseth Alvestad" 1
4582 "Robert Müller Monsen" 1
4583 "Robert Nicholas Caruso" 1
4584 "Robert Nicolai Von Hirsch" 1
4585 "Robert Paul Curt" 1
4586 "Robert Skarpnes" 1
4587 "Robert Svarva" 1
4588 "Robert Verner Ahlgren" 1
4589 "Robert William Schult" 1
4590 "Robert Wilson" 1
4591 "Robin Sporsheim" 1
4592 "Roe Dag Strømmen" 1
4593 "Roger Anders Midthun" 1
4594 "Roger Andre Hansen" 1
4595 "Roger Brynjulf Mosand" 1
4596 "Roger Flølo" 1
4597 "Roger Granheim" 1
4598 "Roger Hansen" 1
4599 "Roger Hollund" 1
4600 "Roger Kristiansen" 1
4601 "Roger Løkvik" 1
4602 "Roger Nedrebø" 1
4603 "Roger O Neil" 1
4604 "Roger Rønning" 1
4605 "Roger Simmenes" 1
4606 "Roger Trones" 1
4607 "Roger Tuen" 1
4608 "Roger Vangen" 1
4609 "Roland Pieper" 1
4610 "Rolf Albert Wilhelm Tolle" 1
4611 "Rolf Andersson" 1
4612 "Rolf Arne Ueland" 1
4613 "Rolf Asgeir Erstad" 1
4614 "Rolf Bertil Johansson" 1
4615 "Rolf Birger Nilsen" 1
4616 "Rolf Dammann" 1
4617 "Rolf Egil Pedersen Gullestad" 1
4618 "Rolf Eide" 1
4619 "Rolf Eigil Bygdnes" 1
4620 "Rolf Einar Ahlqvist" 1
4621 "Rolf Erik Holmen" 1
4622 "Rolf Erik Rolfsen" 1
4623 "Rolf Fritjov Aarsheim" 1
4624 "Rolf Henning Romero Sanchez" 1
4625 "Rolf Hjellegjerde" 1
4626 "Rolf Inge Sivertsen" 1
4627 "Rolf Ivar Fiskum" 1
4628 "Rolf Jahren" 1
4629 "Rolf Jan Mowill" 1
4630 "Rolf Johan Ringdal" 1
4631 "Rolf Jøran Halvorsen" 1
4632 "Rolf Karsten Smith" 1
4633 "Rolf Knut Lennart Åberg" 1
4634 "Rolf Leistad" 1
4635 "Rolf Martin Madsen" 1
4636 "Rolf Mogens Gjermundsen" 1
4637 "Rolf Nikolai Andersen" 1
4638 "Rolf Olaf Larsen" 1
4639 "Rolf Ottar Emblem" 1
4640 "Rolf Otto Hansen" 1
4641 "Rolf Qvenild" 1
4642 "Rolf Randen" 1
4643 "Rolf Rønning" 1
4644 "Rolf Rune Forsberg" 1
4645 "Rolf Seljelid" 1
4646 "Rolf Smedvig Hodne" 1
4647 "Rolf Steinar Domstein" 1
4648 "Rolf Tannergård" 1
4649 "Rolf Tore Spjelkavik" 1
4650 "Rolf Uve Grøttjord" 1
4651 "Rolf Viggo Leisner" 1
4652 "Rolf Waldemar Karlsen" 1
4653 "Rolv Bakke" 1
4654 "Rolv Erik Ryssdal" 1
4655 "Rolv Leander Jonassen" 1
4656 "Ronald Jay Gould" 1
4657 "Ronald Peter Moolenaar" 1
4658 "Ronald Steen" 1
4659 "Ronaldo Camargo Veirano" 1
4660 "Ronny Antonsen" 1
4661 "Ronny Boy Jakobsen" 1
4662 "Ronny Fagervik Larsen" 1
4663 "Ronny Granly" 1
4664 "Ronny Hermansen" 1
4665 "Ronny Johan Langeland" 1
4666 "Ronny Nipen" 1
4667 "Rosa Amelia Coriat Valera" 2
4668 "Roy Alexander Franklin" 1
4669 "Roy Arne Nilsen" 1
4670 "Roy Arne Rimestad" 1
4671 "Roy Eilertsen" 1
4672 "Roy Harald Hove" 1
4673 "Roy Hartvig Larsen" 1
4674 "Roy Mersland" 1
4675 "Roy Oddvar Myklebust" 1
4676 "Roy Tessem" 1
4677 "Roy Torvild Mosvold" 1
4678 "Roy Trøen Nedal" 1
4679 "Roy Widar Furulund" 1
4680 "Rudi Aas" 1
4681 "Rudolf Giuseppe Galligani" 1
4682 "Rudolf Stäger" 1
4683 "Runa Skyttersæter" 2
4684 "Runar Jacobsen" 1
4685 "Runar Krokvik" 1
4686 "Runar Lie" 1
4687 "Runar Vige" 1
4688 "Rune Aamodt" 1
4689 "Rune Alne" 1
4690 "Rune Askeland" 1
4691 "Rune Bjerke" 1
4692 "Rune Eikeland" 1
4693 "Rune Fossum" 1
4694 "Rune Ingve Fløgstad" 1
4695 "Rune Jakobsen" 1
4696 "Rune Johan Meltzer" 1
4697 "Rune Kilebu" 1
4698 "Rune Kleppe" 1
4699 "Rune Kornør" 1
4700 "Rune Kvernland" 1
4701 "Rune Lillesveen" 1
4702 "Rune Malmo" 1
4703 "Rune Martinsen" 1
4704 "Rune Øidne Reinertsen" 1
4705 "Rune Rafdal" 1
4706 "Rune Rudolf Haglund" 1
4707 "Rune Selmar" 1
4708 "Rune Skarveland" 1
4709 "Rune Sørensen" 1
4710 "Rune Sørli" 1
4711 "Rune Sørum" 1
4712 "Rune Svindland" 1
4713 "Rune Valle" 1
4714 "Rune Vesterkjær" 1
4715 "Rune Viggo Dale" 1
4716 "Rune Westeng" 1
4717 "Rune Wiseth" 1
4718 "Rut Eva Elisabeth Westberg" 2
4719 "Ruth Elisabeth Ropstad" 2
4720 "Sam Carsten Syvertsen" 1
4721 "Samuel Edward Dyer Ampudia" 1
4722 "Samuel Langhammer Kvernes" 1
4723 "Sandra Nan Shaw" 2
4724 "Sanjiv Ahuja" 1
4725 "Sarah Elizabeth Ryan" 2
4726 "Scilla Sofie Treschow Hokholt" 2
4727 "Scott Irving Kerr" 1
4728 "Sebastian Sanne Andersen" 1
4729 "Sebjørn Madsen" 1
4730 "Selma Kveim" 2
4731 "Sem Åsland Lima" 1
4732 "Sem Johannes Ueland" 1
4733 "Sergio Ivan Dyer Osorio" 1
4734 "Shahzad Asghar Rana" 2
4735 "Shelley Margaret Watson" 2
4736 "Sheyla Dyer Coriat" 2
4737 "Siavash Payani" 1
4738 "Sidney Joseph Hynes" 1
4739 "Sidsel Eidam Kjeldaas Salte" 2
4740 "Sidsel Marie Roang Johnsen" 2
4741 "Siew Khim Yar" 2
4742 "Sigbjørn Bjørkås" 1
4743 "Sigbjørn Johnsen" 1
4744 "Sigmund Ekornes" 1
4745 "Sigmund Monrad Johansen" 1
4746 "Sigmund Thorsell" 1
4747 "Signar Kulseth" 1
4748 "Signe Holta Ringertz" 2
4749 "Signe Marie Jore Ritterberg" 2
4750 "Signe Moland" 2
4751 "Signy Bjørg Leknes" 2
4752 "Sigrid Benedicte Berg Schilbred" 2
4753 "Sigrid Ljones" 2
4754 "Sigrid Narmo" 2
4755 "Sigrid Opedal Lisæth" 2
4756 "Sigrun Ingrid Hjelmqvist" 2
4757 "Sigurd Geir Amland" 1
4758 "Sigurd Gulbrandsen" 1
4759 "Sigurd Lange" 1
4760 "Sigurd Larsen" 1
4761 "Sigurd Moe Paulsen" 1
4762 "Sigurd Mølstre" 1
4763 "Sigurd Peder Viseth" 1
4764 "Sigurd Strand Teige" 1
4765 "Sigurdur Einarsson" 1
4766 "Sigurdur Vidarsson" 1
4767 "Sigvart Erling Hovland" 1
4768 "Sigve Medhaug" 1
4769 "Silje Bue Andreassen" 2
4770 "Silje Johnsen" 2
4771 "Silje Steinbakk Nordbø" 2
4772 "Silvija Seres" 2
4773 "Silvio Markus Vogel" 1
4774 "Simen Lieungh" 1
4775 "Simen Mørdre" 1
4776 "Simen Skjønsberg" 1
4777 "Simen Timian Thoresen" 1
4778 "Simon Eidesvik" 1
4779 "Simon Hewakilipitige Gunapala" 1
4780 "Simon John Duncan Campbell" 1
4781 "Simon Matthew Dudgeon Oliver" 1
4782 "Simon Munro" 1
4783 "Simon Øverås" 1
4784 "Simon Simonsen" 1
4785 "Sindre Helland" 1
4786 "Sindre Sæther" 1
4787 "Sindre Steine Ims" 1
4788 "Sindre Vattøy" 1
4789 "Siobhan Moira Ryan" 2
4790 "Siri-Lill Stensby" 2
4791 "Siri Beate Hatlen" 2
4792 "Siri Birgit Teigum" 2
4793 "Siri Flack" 2
4794 "Siri Fürst" 2
4795 "Siri Hamnvik" 2
4796 "Siri Johnsrud" 2
4797 "Siri Pettersen Strandenes" 2
4798 "Siri Røsberg" 2
4799 "Siri Solheim" 2
4800 "Siril Steinsholt Visnes" 2
4801 "Sissel Anette Bergh Bakke" 2
4802 "Sissel Anita Engen" 2
4803 "Sissel Berdal Haga" 2
4804 "Sissel Elisabeth Bache" 2
4805 "Sissel Gjelstad Vårum" 2
4806 "Sissel Grefsrud" 2
4807 "Sissel Kinn Berg" 2
4808 "Sissel Magny Bakker" 2
4809 "Sissel Nina Lillevik Larsen" 2
4810 "Sissel Olsvik" 2
4811 "Siukoch Payani" 1
4812 "Siv Anita Eriksen Midtskogen" 2
4813 "Siv Aunaas" 2
4814 "Siv Bakke Rivenes" 2
4815 "Siv Beate Hjellegjerde Martinsen" 2
4816 "Siv Blanca Børge-Ask" 2
4817 "Siv Bleikvassli" 2
4818 "Siv Buhagen" 2
4819 "Siv Fagerland Christensen" 2
4820 "Siv Gausdal Eriksen" 2
4821 "Siv Grete Lea" 2
4822 "Siv Jønland Staubo" 2
4823 "Siv Karin Einstabland Kvåli" 2
4824 "Siv Lippert" 2
4825 "Siv Sandvik" 2
4826 "Siw Hege Dahl" 2
4827 "Sjur Bjarte Talstad" 1
4828 "Sjur Børve" 1
4829 "Sjur Erik Lohne" 1
4830 "Sjur Jørgen Øvrevik" 1
4831 "Sjur Lars Galtung" 1
4832 "Sjur Maurstad Bjørnerud" 1
4833 "Sjur Storaas" 1
4834 "Slawomir Stochnialek" 1
4835 "Snorre Marthin Grimsby" 1
4836 "Snorre Tilseth" 1
4837 "Solfrid Stavehaug Dalum" 2
4838 "Solveig Ekeberg" 2
4839 "Solveig Fredriksen" 2
4840 "Solveig Jerijærvi" 2
4841 "Solveig Johanne Busch Svendsen" 2
4842 "Solveig Kvidal" 2
4843 "Solveig Marit Krogstad Willumsen" 2
4844 "Solveig Steinmo" 2
4845 "Solveig Strand" 2
4846 "Solveig Tone Høyvik Garten" 2
4847 "Solveig Torsvik" 2
4848 "Songul Nordly" 2
4849 "Sonja Sundgot Johansen" 2
4850 "Sonny Hoffmann Nielsen" 1
4851 "Søren Eriksen" 1
4852 "Søren Poulsen" 1
4853 "Søren Reinholt Thomsen" 1
4854 "Søren Stefan Halck Johannsen" 1
4855 "Staale Waagan Aasestrand" 1
4856 "Staffan Bohman" 1
4857 "Ståle Emil Johansen" 1
4858 "Ståle Knoff Johansen" 1
4859 "Ståle Kroken" 1
4860 "Ståle Kyllingstad" 1
4861 "Ståle Leitvoll" 1
4862 "Ståle Melvær" 1
4863 "Ståle Risa" 1
4864 "Ståle Svenning" 1
4865 "Steen Parsholt" 1
4866 "Stefan Bo Gustaf Brolin" 1
4867 "Stein Aamdal" 1
4868 "Stein Andre Herigstad Olsen" 1
4869 "Stein Arne Martinsen" 1
4870 "Stein Aukner" 1
4871 "Stein Eirik Bastesen" 1
4872 "Stein Eirik Johannesen" 1
4873 "Stein Erik Eliasson" 1
4874 "Stein Erik Hagen" 1
4875 "Stein Erik Halvorsen" 1
4876 "Stein Fines" 1
4877 "Stein Gunnar Ulve" 1
4878 "Stein Harald Simonsen" 1
4879 "Stein Helge Tennebø" 1
4880 "Stein Holst Annexstad" 1
4881 "Stein Kvarekvål" 1
4882 "Stein Martin Mossige" 1
4883 "Stein Matre" 1
4884 "Stein Morten Bjelland" 1
4885 "Stein Ole Larsen" 1
4886 "Stein Roar Eriksen" 1
4887 "Stein Roger Godlien" 1
4888 "Stein Sørevik" 1
4889 "Stein Ståle Bredal" 1
4890 "Stein Stugu" 1
4891 "Stein Surlien" 1
4892 "Stein Vidar Håland" 1
4893 "Stein Vidar Westbye" 1
4894 "Stein Wessel-Aas" 1
4895 "Steinar Alfred Hansen" 1
4896 "Steinar Aune" 1
4897 "Steinar Bertrand Skoland" 1
4898 "Steinar Børresen" 1
4899 "Steinar Breidsvoll Hoen" 1
4900 "Steinar Eikeland" 1
4901 "Steinar Fossen" 1
4902 "Steinar Fredriksen" 1
4903 "Steinar Furan" 1
4904 "Steinar Gabrielsen" 1
4905 "Steinar Hennum Johnsen" 1
4906 "Steinar Ingolf Klausmark" 1
4907 "Steinar Jacobsen" 1
4908 "Steinar Johan Engelsen" 1
4909 "Steinar Krogstad" 1
4910 "Steinar Kurås" 1
4911 "Steinar Lindberg" 1
4912 "Steinar Madsen" 1
4913 "Steinar Marthinsen" 1
4914 "Steinar Mykløy" 1
4915 "Steinar Nickelsen" 1
4916 "Steinar Nordengen" 1
4917 "Steinar Normann Johansen" 1
4918 "Steinar Olaisen" 1
4919 "Steinar Olsen" 1
4920 "Steinar Richmond Paulsen" 1
4921 "Steinar Rødli" 1
4922 "Steinar Skarstein" 1
4923 "Steinar Sønsteby" 1
4924 "Steinar Sørensen" 1
4925 "Steinar Sørlie" 1
4926 "Steinar Talmoen" 1
4927 "Steinar Ter Jung" 1
4928 "Steinar Vasaasen" 1
4929 "Steinar Vikingstad" 1
4930 "Sten Ihlebakke" 1
4931 "Sten Ole Birger Arntsen" 1
4932 "Sten Roar Martinsen" 1
4933 "Sten Sture Larre" 1
4934 "Stener Kvinnsland" 1
4935 "Stephan Magni Rune Dahlstrøm" 1
4936 "Stephan Marc Zeppelin" 1
4937 "Stephan Omer Theophiel Temmerman" 1
4938 "Stephen Gravlie Kunz" 1
4939 "Stephen Knudtzon" 1
4940 "Stephen Thomas Reeders" 1
4941 "Stephenie Katherine Grafton" 2
4942 "Steven Alan Morrell" 1
4943 "Steven Alan Webster" 1
4944 "Steven Earl Lambert" 1
4945 "Steven Rafferty" 1
4946 "Stewart Gordon Smith" 1
4947 "Stian Ekornes" 1
4948 "Stian Erik Gulbrandsen Danenbarger" 1
4949 "Stian Helgøy" 1
4950 "Stian Mikkelborg" 1
4951 "Stian Rustad" 1
4952 "Stian Skotnes" 1
4953 "Stig-Gunnar Ødegaard" 1
4954 "Stig Andersen" 1
4955 "Stig Andreas Dalen" 1
4956 "Stig Arne Engen" 1
4957 "Stig Arve Holmstrand" 1
4958 "Stig Bakketun" 1
4959 "Stig Bjarne Larsen" 1
4960 "Stig Brekke" 1
4961 "Stig Eide Sivertsen" 1
4962 "Stig Endre Landrø" 1
4963 "Stig Fische" 1
4964 "Stig Göran Martin" 1
4965 "Stig Grimsgaard Andersen" 1
4966 "Stig Gunde Haglund" 1
4967 "Stig Gunnar Røthe" 1
4968 "Stig Gunnar Stendahl" 1
4969 "Stig Halvorsen" 1
4970 "Stig Harald Trygstad" 1
4971 "Stig Harry Christiansen" 1
4972 "Stig Hetlevik" 1
4973 "Stig Johansen" 1
4974 "Stig Jørgen Stensrud" 1
4975 "Stig Lande" 1
4976 "Stig Lennart Karlsson" 1
4977 "Stig Lennart Vilhelmsson" 1
4978 "Stig Magnus Herbern" 1
4979 "Stig Myrland" 1
4980 "Stig Nesset" 1
4981 "Stig Olav Jacobsen" 1
4982 "Stig Roar Fische" 1
4983 "Stig Terje Sunde" 1
4984 "Stig Torvund" 1
4985 "Stig Vold" 1
4986 "Stig Walter Vikedal" 1
4987 "Stig Willy Faraas" 1
4988 "Stina Margareta Gestrelius" 2
4989 "Stine Fjell" 2
4990 "Stine Haukanes" 2
4991 "Stine Rolstad Brenna" 2
4992 "Stine Steen" 2
4993 "Sture Fredrik Sandelin" 1
4994 "Sturla Rusånes" 1
4995 "Sturla Sand" 1
4996 "Sturle Skeidsvoll" 1
4997 "Sujou Kim" 1
4998 "Sune Sven Morgan Ekberg" 1
4999 "Susan Christel Schnabel" 2
5000 "Susan Gail Swenson" 2
5001 "Susan Guri Peto Scotford" 2
5002 "Susan Guro Peto Undrum" 2
5003 "Susan Margaret Cox" 2
5004 "Susane Keene" 2
5005 "Susanne Elise Munch Thore" 2
5006 "Susanne Lene Rangnes Schneider" 2
5007 "Susanne Lene Schneider" 2
5008 "Suzanne Dahl" 2
5009 "Suzanne Marie Lacasse" 2
5010 "Svanhild Helene Dalsbø" 2
5011 "Svanhild Torun Odden" 2
5012 "Svein-Erik Skjelbred" 1
5013 "Svein-Erik Stiansen" 1
5014 "Svein-Tore Andersen" 1
5015 "Svein Aaser" 1
5016 "Svein Agnarson Lindbak" 1
5017 "Svein Anders Tunheim" 1
5018 "Svein Anderssen" 1
5019 "Svein Anton Bjørnholmen" 1
5020 "Svein Arild Mathisen" 1
5021 "Svein Arne Kristoffersen" 1
5022 "Svein Arne Olsen" 1
5023 "Svein Atle Daae" 1
5024 "Svein Bernhard Mathiassen" 1
5025 "Svein Brustad" 1
5026 "Svein Dahl" 1
5027 "Svein Eggen" 1
5028 "Svein Egil Fjellstad" 1
5029 "Svein Egil Jansen" 1
5030 "Svein Eivind Solheim" 1
5031 "Svein Eivindson Skorstad" 1
5032 "Svein Ellingsrud" 1
5033 "Svein Erik Amundsen" 1
5034 "Svein Erik Nicolaysen" 1
5035 "Svein Erik Sigurdssøn" 1
5036 "Svein Erik Veie" 1
5037 "Svein Flatebø" 1
5038 "Svein Fuglerud" 1
5039 "Svein Gåsvær" 1
5040 "Svein Guldvik Ebeltoft" 1
5041 "Svein Gullik Eskedal" 1
5042 "Svein Haare" 1
5043 "Svein Holbø" 1
5044 "Svein Ivar Haugom" 1
5045 "Svein Johnny Høiden" 1
5046 "Svein Kåre Johnsen" 1
5047 "Svein Kjell Pettersen" 1
5048 "Svein Klev" 1
5049 "Svein Kristian Leer-Salvesen" 1
5050 "Svein Lang" 1
5051 "Svein Leif Ytreland" 1
5052 "Svein Lerberg" 1
5053 "Svein Lien" 1
5054 "Svein Magnus Nilsen" 1
5055 "Svein Milford" 1
5056 "Svein Mygland" 1
5057 "Svein Nilsen" 1
5058 "Svein Olsen" 1
5059 "Svein Ove Bjørnestad" 1
5060 "Svein Ove Eimhjellen" 1
5061 "Svein Ove Strømmen" 1
5062 "Svein Øvrebø" 1
5063 "Svein Petter Mørk" 1
5064 "Svein Ramsay Goli" 1
5065 "Svein Rennemo" 1
5066 "Svein Roar Myklevold" 1
5067 "Svein Roar Sivertsen" 1
5068 "Svein Sandvik" 1
5069 "Svein Sigurd Jacobsen" 1
5070 "Svein Sivertsen" 1
5071 "Svein Skeie" 1
5072 "Svein Steen Thomassen" 1
5073 "Svein Støle" 1
5074 "Svein Sundsbø" 1
5075 "Svein Tømmerdal" 1
5076 "Svein Tore Andersen" 1
5077 "Svein Tore Holsether" 1
5078 "Svein Vidar Lia" 1
5079 "Svein Vier Simensen" 1
5080 "Svein Wilhelm Faye Lien" 1
5081 "Sveinulf Øydne" 1
5082 "Sveinung Andreas Flem" 1
5083 "Sveinung Dyrdal" 1
5084 "Sveinung Fagervik" 1
5085 "Sveinung Hestnes" 1
5086 "Sveinung Olsen" 1
5087 "Sveinung Skolt" 1
5088 "Sveinung Stensland" 1
5089 "Sveinung Thorvik" 1
5090 "Sven-Didrik Cappelen Christiansen" 1
5091 "Sven Aage Lysebo" 1
5092 "Sven Aage Thoen" 1
5093 "Sven Anders Gerhard Svensson" 1
5094 "Sven Arild Andersen" 1
5095 "Sven Erga" 1
5096 "Sven Erik Karlsson" 1
5097 "Sven Erik Klepp" 1
5098 "Sven Irgens Nilsen" 1
5099 "Sven Iver Steen" 1
5100 "Sven Madsen" 1
5101 "Sven Martin Jönsson" 1
5102 "Sven Nørgaard" 1
5103 "Sven Rong" 1
5104 "Sven Tore Kaasa" 1
5105 "Sven Tore Larsen" 1
5106 "Svend Sigaard" 1
5107 "Svenn Are Jenssen" 1
5108 "Sverre Aam" 1
5109 "Sverre Andreas Farstad" 1
5110 "Sverre Christian Solheim Eriksen" 1
5111 "Sverre Dale Moen" 1
5112 "Sverre Eilifssøn Koch" 1
5113 "Sverre Finn Hurum" 1
5114 "Sverre Finstad" 1
5115 "Sverre Halland" 1
5116 "Sverre Henriksen" 1
5117 "Sverre Isaksen" 1
5118 "Sverre Jørgen Tidemand" 1
5119 "Sverre Kjenne" 1
5120 "Sverre Kristian Tangen" 1
5121 "Sverre Leiro" 1
5122 "Sverre Lorentzen" 1
5123 "Sverre Magne Sondbø" 1
5124 "Sverre Morten Blix" 1
5125 "Sverre Narvesen" 1
5126 "Sverre Ravnsborg Lie" 1
5127 "Sverre Skogen" 1
5128 "Sverre Stavseth" 1
5129 "Sverre Thornes" 1
5130 "Sverre Tore Evensen" 1
5131 "Sverre Tveit" 1
5132 "Sverre Vagle" 1
5133 "Sverre Valvik" 1
5134 "Synne Syrrist" 2
5135 "Synnøve Aschim Hofsmarken" 2
5136 "Synnøve Grinnen Ervik" 2
5137 "Synnøve Janne Brudevoll" 2
5138 "Synnøve Jensen" 2
5139 "Synnøve Ramstad" 2
5140 "Synnøve Seglem" 2
5141 "Synnøve Tverlid" 2
5142 "Tage Benedikt Bundgaard" 1
5143 "Tarmo Johan Tuominen" 1
5144 "Tatjana Ilic" 2
5145 "Ted Andreas Mollan" 1
5146 "Ted Gunnar Christer Kalborg" 1
5147 "Ted Gunnat C Kalborg" 1
5148 "Terhi Helin Koipijrvi" 2
5149 "Terje Andersen" 1
5150 "Terje Ask-Henriksen" 1
5151 "Terje Birger Hannisdahl" 1
5152 "Terje Børresen" 1
5153 "Terje Eidsvåg" 1
5154 "Terje Engeseth" 1
5155 "Terje Espeland" 1
5156 "Terje Finn Schøyen" 1
5157 "Terje Frafjord" 1
5158 "Terje Friestad" 1
5159 "Terje Gromholt" 1
5160 "Terje Gunnulfsen" 1
5161 "Terje Hagevang" 1
5162 "Terje Halvorsen" 1
5163 "Terje Hamre" 1
5164 "Terje Harry Sparbo" 1
5165 "Terje Heggem" 1
5166 "Terje Ivar Wilhelmsen" 1
5167 "Terje Jensvik" 1
5168 "Terje Johan Wulff" 1
5169 "Terje Johannes Kolberg Andersen" 1
5170 "Terje Johansen" 1
5171 "Terje Johnsen" 1
5172 "Terje Kobro" 1
5173 "Terje Landsgård" 1
5174 "Terje Lie" 1
5175 "Terje Løver Andersen" 1
5176 "Terje Mathisen" 1
5177 "Terje Melaa" 1
5178 "Terje Mellemstrand" 1
5179 "Terje Meyer Olsen" 1
5180 "Terje Moe Gustavsen" 1
5181 "Terje Morten Eidsmo" 1
5182 "Terje Myhre" 1
5183 "Terje Namtvedt" 1
5184 "Terje Nautnes" 1
5185 "Terje Navjord" 1
5186 "Terje Nesbakken" 1
5187 "Terje Nordskaug" 1
5188 "Terje Olav Hellebø" 1
5189 "Terje Olav Olsson" 1
5190 "Terje Osmundsen" 1
5191 "Terje Petter Tellefsen" 1
5192 "Terje Ramm" 1
5193 "Terje Rekdal" 1
5194 "Terje Richard Venold" 1
5195 "Terje Rogne" 1
5196 "Terje Roll Danielsen" 1
5197 "Terje Sæterli" 1
5198 "Terje Sætrevik" 1
5199 "Terje Sandberg" 1
5200 "Terje Søland" 1
5201 "Terje Solberg" 1
5202 "Terje Sølna" 1
5203 "Terje Sommer" 1
5204 "Terje Stabæk" 1
5205 "Terje Thon" 1
5206 "Terje Uthus" 1
5207 "Terje Utstrand" 1
5208 "Terje Vareberg" 1
5209 "Terje Vidar Iversen" 1
5210 "Terje Wahl" 1
5211 "Terje Walther Christoffersen" 1
5212 "Terje Werner Straume" 1
5213 "Terry-Ole Whittall" 1
5214 "Tharald Brøvig" 1
5215 "Theresa Comiskey Olsen" 2
5216 "Therese Fische" 2
5217 "Therese Log Bergjord" 2
5218 "Thom Erik Borgen" 1
5219 "Thomas Aanmoen" 1
5220 "Thomas Axel Kielland" 1
5221 "Thomas Axel Wilhelm Wachtmeister" 1
5222 "Thomas Beck" 1
5223 "Thomas Christian Høegh" 1
5224 "Thomas Emanuel Gram" 1
5225 "Thomas Falck" 1
5226 "Thomas Fredrick Borgen" 1
5227 "Thomas Fredrik Olsen" 1
5228 "Thomas Gitlesen" 1
5229 "Thomas Glück" 1
5230 "Thomas Gunnar Røed" 1
5231 "Thomas Hoel" 1
5232 "Thomas Høgebøl" 1
5233 "Thomas Holtan Leskovsky" 1
5234 "Thomas Jan Folke Karlsson" 1
5235 "Thomas Joseph Fussell" 1
5236 "Thomas Leander Øybø" 1
5237 "Thomas Nils Robert Nilsson" 1
5238 "Thomas Nørgaard" 1
5239 "Thomas Reppe Wetting" 1
5240 "Thomas Riddervold Wolff" 1
5241 "Thomas Risstubben" 1
5242 "Thomas Robert Bates" 1
5243 "Thomas Sassan Farhang" 1
5244 "Thomas Støkken" 1
5245 "Thomas von Westen Engelhart" 1
5246 "Thomas Wilhelmsen" 1
5247 "Thor Alexander Krafft" 1
5248 "Thor Andersen" 1
5249 "Thor Arild Bolstad" 1
5250 "Thor Arne Falkanger" 1
5251 "Thor Arne Talseth" 1
5252 "Thor Atle Refsdal" 1
5253 "Thor Christian Rønning" 1
5254 "Thor Egil Five" 1
5255 "Thor Erik Sem" 1
5256 "Thor Espen Bråten" 1
5257 "Thor Fagerthun" 1
5258 "Thor Gullik Kamfjord" 1
5259 "Thor Håkstad" 1
5260 "Thor Inge Bernhardsen" 1
5261 "Thor Inge Willumsen" 1
5262 "Thor Johan Østby" 1
5263 "Thor Lien" 1
5264 "Thor Magne Stifoss" 1
5265 "Thoralf Granerød" 1
5266 "Thorbjørn Fjærtoft Pedersen" 1
5267 "Thorbjørn Foss" 1
5268 "Thorbjørn Graarud" 1
5269 "Thorbjørn Øybø" 1
5270 "Thore Haakon Johnsen" 1
5271 "Thore Kornmo" 1
5272 "Thore Michalsen" 1
5273 "Thorleif Birger Hellesøy" 1
5274 "Thorleif Enger" 1
5275 "Thorleif Krarup" 1
5276 "Thorleif Kristiansen" 1
5277 "Thorleif Thormodsen" 1
5278 "Thorolf Kildal" 1
5279 "Thorstein Berg" 1
5280 "Thorstein Bostad" 1
5281 "Thorstein Øverland" 1
5282 "Thorsteinn Mar Baldvinsson" 1
5283 "Thorulf Hartmann" 1
5284 "Tielong Liu" 1
5285 "Ties Tiessen" 1
